name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.605874, 3.349149",2021-10-01,29.6,25,26.6,35.5,25,28.4,24.7,90,3,100,8.33,rain,,,16.6,14.8,237.5,1013.3,55.5,9.6,103.3,9,4,,2021-10-01T06:34:24,2021-10-01T18:37:59,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-02,31,24,27.3,39.1,24,30.5,24.7,86.4,0,0,0,,,,27.7,24.1,241.4,1012.1,55.1,9.6,126.4,11.2,5,,2021-10-02T06:34:15,2021-10-02T18:37:29,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-03,31.1,24.8,27.2,37.9,24.8,30,24.9,87.8,1,100,33.33,rain,,,16.6,18.7,244.4,1012.5,61,9.8,129.6,11.2,4,,2021-10-03T06:34:07,2021-10-03T18:36:59,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-04,32.1,13.5,25.8,39.3,13.5,29.2,22.2,81.1,3,100,66.67,rain,,,27.7,55.4,196.6,1016.9,55.5,13.3,222.4,19.1,8,,2021-10-04T06:33:59,2021-10-04T18:36:30,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,VRJT5,65201099999"
"6.605874, 3.349149",2021-10-05,31,24.9,27.7,37.7,24.9,31.1,24.7,84.3,0,0,0,,,,16.6,18.4,209,1011.7,56.9,9.6,177.3,15.1,6,,2021-10-05T06:33:51,2021-10-05T18:36:01,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-06,29,25,26.9,35.2,25,29.4,24.9,89,1,100,4.17,rain,,,22.3,18.4,232.2,1012.2,52.5,9.1,87.9,7.7,3,,2021-10-06T06:33:44,2021-10-06T18:35:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-07,31,23.1,26.9,37.7,23.1,29.3,24.1,85.5,0,0,0,,,,20.5,16.6,225.1,1011.7,54.4,9.6,206.9,17.9,7,,2021-10-07T06:33:37,2021-10-07T18:35:05,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-08,33,23.8,27.5,42.1,23.8,30.9,24.6,84.9,0,0,0,,,,20.5,16.6,223.8,1010.3,51.5,9.5,277.5,23.9,10,,2021-10-08T06:33:31,2021-10-08T18:34:37,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-09,29,24.8,26.7,35.6,24.8,29.2,25.2,91.7,30,100,4.17,rain,,,22.3,22.3,245.9,1011.3,63.6,9.5,91.3,7.7,3,,2021-10-09T06:33:25,2021-10-09T18:34:10,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-10,32,24,27.2,40.6,24,30.5,24.7,86.6,5,100,4.17,rain,,,22.3,18.4,223,1012.3,60.2,9.1,118.7,10.3,4,,2021-10-10T06:33:19,2021-10-10T18:33:43,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-11,32,24,27.7,40.6,24,31,25,85.9,2,100,4.17,rain,,,16.6,16.6,239.9,1012.6,57,9.7,185.7,16,7,,2021-10-11T06:33:14,2021-10-11T18:33:17,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-12,32,23,27.2,44,23,31.2,24.8,87.6,17,100,4.17,rain,,,18.4,27.7,219,1011.5,42.2,8.9,79.4,6.8,3,,2021-10-12T06:33:09,2021-10-12T18:32:52,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.605874, 3.349149",2021-10-13,33,24.9,28.3,40.6,24.9,31.8,24.3,79.9,0.3,100,8.33,rain,,,16.6,18.4,219.3,1011.4,46.8,9.7,176.7,15.3,6,,2021-10-13T06:33:05,2021-10-13T18:32:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-14,33,24.8,28.2,40.6,24.8,31.6,24.8,82.5,0,0,0,,,,25.9,22.3,192.3,1011.7,53.3,9.7,115.8,10.1,4,,2021-10-14T06:33:01,2021-10-14T18:32:02,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-10-15,32.9,24.8,26.8,40.7,24.8,29,24.7,88.7,11,100,4.17,rain,,,13,16.6,228.2,1011.4,45.8,9.7,261.6,22.7,9,,2021-10-15T06:32:58,2021-10-15T18:31:38,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-16,32,23,26.9,39.2,23,29.4,24.2,86.2,26,100,8.33,rain,,,22.3,20.5,236.7,1011.2,58.5,9.5,219.3,19,8,,2021-10-16T06:32:55,2021-10-16T18:31:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-17,32,23,27,39.1,23,30.5,24.3,86,1.2,100,4.17,rain,,,20.5,18.7,195.1,1010.6,55.3,10.3,118.3,10.2,4,,2021-10-17T06:32:53,2021-10-17T18:30:52,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-18,29,23.2,26.1,33.6,23.2,27.3,24,88.6,22,100,8.33,rain,,,13,17.3,209.9,1012.1,61.5,7.4,109.3,9.5,3,,2021-10-18T06:32:51,2021-10-18T18:30:30,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-19,31.2,23.2,26.8,37.9,23.2,29.5,24.3,86.6,2,100,4.17,rain,,,18.4,21.2,216.3,1012.6,55.4,9.4,189.6,16.5,7,,2021-10-19T06:32:50,2021-10-19T18:30:09,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-20,31,24,27.5,37.7,24,31,24.8,85.6,0,0,0,,,,16.6,13,222.2,1012.7,60.1,8.9,121.1,10.4,4,,2021-10-20T06:32:49,2021-10-20T18:29:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-21,30.1,25.1,27.2,36.2,25.1,30.4,24.8,86.8,0.2,100,4.17,rain,,,11.2,14.8,241.5,1012.5,54,9,158.6,13.8,6,,2021-10-21T06:32:49,2021-10-21T18:29:28,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-22,31,24,26.4,37.7,24,28.4,24.6,89.9,7,100,4.17,rain,,,16.6,14.8,204.4,1012.1,59.6,8.3,153.2,13.2,6,,2021-10-22T06:32:50,2021-10-22T18:29:09,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.605874, 3.349149",2021-10-23,29,23,25.9,33.6,23,27.4,23.8,88.2,20,100,8.33,rain,,,13,19.1,208.5,1013.6,60.4,8.8,139.7,12,5,,2021-10-23T06:32:51,2021-10-23T18:28:50,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-24,32,23.2,27.5,40.6,23.2,30.9,24.4,83.7,0,0,0,,,,13,16.6,176.4,1013.9,48.6,8.5,227.9,19.7,8,,2021-10-24T06:32:53,2021-10-24T18:28:33,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.605874, 3.349149",2021-10-25,32,24.1,27.5,40.6,24.1,30.8,24.6,84.7,2,100,4.17,rain,,,9.4,18.7,217.1,1013,55.8,10.2,158.6,13.6,5,,2021-10-25T06:32:56,2021-10-25T18:28:16,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.605874, 3.349149",2021-10-26,33,24,27.7,38.1,24,29.9,23.8,81.1,4,100,4.17,rain,,,51.8,33.5,148.8,1013.4,48.5,9.1,116.6,10.2,4,,2021-10-26T06:32:59,2021-10-26T18:28:00,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-10-27,32,24.8,28,39.3,24.8,31.3,24.1,80.2,0.1,100,4.17,rain,,,27.7,18.4,187.9,1012.6,49.2,9.2,179.9,15.5,6,,2021-10-27T06:33:03,2021-10-27T18:27:44,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-10-28,31,25,27.7,37.7,25,30.8,24.8,84.8,5,100,4.17,rain,,,16.6,14.8,197.2,1012.2,54.7,9.1,120.8,10.3,5,,2021-10-28T06:33:08,2021-10-28T18:27:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-10-29,32,24.1,27.8,40.6,24.1,31.4,25,85.4,0,0,0,,,,18.4,16.6,200.2,1011.1,50.9,9.4,188.8,16.4,6,,2021-10-29T06:33:13,2021-10-29T18:27:16,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-10-30,33,24,28,40.6,24,32,24.8,84,3,100,4.17,rain,,,16.6,33.5,193.5,1011.7,53.9,9.4,102.5,9,4,,2021-10-30T06:33:19,2021-10-30T18:27:04,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-10-31,31,18,27.9,40.6,18,32.6,24.9,84.5,1,100,4.17,rain,,,43.8,25.9,186.5,1012.8,57.6,9.9,117.4,10.1,4,,2021-10-31T06:33:26,2021-10-31T18:26:52,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-01,32.8,23,27.6,39.1,23,30.9,24,82.2,3,100,4.17,rain,,,24.1,14.8,214.9,1013.2,46.7,9.1,200.5,17.2,8,,2021-11-01T06:33:33,2021-11-01T18:26:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-02,30.9,22,25.7,36.7,22,27.2,23.4,87.8,35,100,8.33,rain,,,20.5,40.7,172.1,1014.4,60.9,7.1,139.1,11.9,5,,2021-11-02T06:33:42,2021-11-02T18:26:31,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-03,32,23.8,27.7,39.2,23.8,31.2,24.5,83.4,28,100,4.17,rain,,,24.1,22.3,197.3,1012.5,59.7,8.6,164.7,14.2,6,,2021-11-03T06:33:51,2021-11-03T18:26:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-04,32,24.8,28.1,40.5,24.8,31.6,24.7,82.7,0,0,0,,,,20.5,20.5,199.3,1011.7,59.4,9.7,112,9.5,4,,2021-11-04T06:34:00,2021-11-04T18:26:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-11-05,28.9,23,25.7,33.4,23,26.9,23.3,87.1,12,100,4.17,rain,,,65.5,29.5,93,1012,47.8,8.3,127.1,10.9,5,,2021-11-05T06:34:11,2021-11-05T18:26:07,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-11-06,32,23,27.3,39.2,23,30.2,24,82.9,0,0,0,,,,20.5,16.6,174.4,1011.1,50.8,7.3,192.1,16.8,7,,2021-11-06T06:34:22,2021-11-06T18:26:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-11-07,32,23.9,26.3,40.6,23.9,28.2,24.1,88.6,11,100,4.17,rain,,,83.5,22.3,242.3,1010.3,58.5,7.9,105.1,8.9,4,,2021-11-07T06:34:34,2021-11-07T18:25:55,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-08,32,23,27.1,40.6,23,30.5,24.4,86.6,0,0,0,,,,20.5,16.6,198.2,1009.9,50.9,8.3,159.7,13.7,6,,2021-11-08T06:34:46,2021-11-08T18:25:51,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-09,33,24.9,27.8,40.6,24.9,31,24.7,84.1,0,0,0,,,,14.8,11.2,187.2,1010.7,46.7,9.7,86.2,7.4,3,,2021-11-09T06:35:00,2021-11-09T18:25:47,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-11-10,32,25,27.8,40.6,25,31.8,25.5,87.8,3,100,4.17,rain,,,13,15.8,238.2,1011.3,56.6,9.4,124.3,10.6,4,,2021-11-10T06:35:14,2021-11-10T18:25:45,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-11,32,23.2,25.9,40.6,23.2,27.6,24.1,90.3,126,100,4.17,rain,,,35.3,35.3,222.9,1011.7,57.8,8,93.9,8.1,3,,2021-11-11T06:35:28,2021-11-11T18:25:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-12,32,23,27.4,39.2,23,31,24.3,84.4,0.7,100,16.67,rain,,,18.4,18.4,180.1,1010.1,51.5,9,164,14.1,6,,2021-11-12T06:35:44,2021-11-12T18:25:43,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-13,32,24.9,27.1,40.6,24.9,29.5,24.6,87.1,1,100,4.17,rain,,,22.3,18.4,200.7,1010.3,55.9,9.5,195.7,16.9,7,,2021-11-13T06:36:00,2021-11-13T18:25:44,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-14,32,23.9,26.9,40.6,23.9,29.6,23.9,84.2,0.4,100,8.33,rain,,,14.8,18.4,229.6,1011.4,52,9.5,166,14.4,7,,2021-11-14T06:36:17,2021-11-14T18:25:45,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-15,32.1,24,27.3,40.6,24,30.4,24.4,85.1,12,100,4.17,rain,,,16.6,13,224.9,1011.6,50.8,8.1,125.7,10.9,5,,2021-11-15T06:36:35,2021-11-15T18:25:48,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999,VRJT5"
"6.605874, 3.349149",2021-11-16,32,24.9,27.7,40.6,24.9,31.5,25,85.8,0.2,100,8.33,rain,,,18.4,18.4,211.3,1010.9,46.8,8.9,119.5,10.3,4,,2021-11-16T06:36:53,2021-11-16T18:25:51,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-17,33,25,28.7,42.1,25,33.9,25.5,83.3,0,0,0,,,,13,13,214.6,1010.3,53.9,9.4,98.8,8.5,4,,2021-11-17T06:37:13,2021-11-17T18:25:56,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-11-18,32,25,28.3,40.6,25,32.4,25.1,83.3,0,0,0,,,,20.5,16.6,204.8,1011,55.7,8.8,112.6,9.7,4,,2021-11-18T06:37:32,2021-11-18T18:26:02,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-11-19,32,25,28.1,42.2,25,32.5,25.1,84.2,0,0,0,,,,25.9,16.6,197.6,1011.4,45.8,9.8,124.5,10.9,4,,2021-11-19T06:37:53,2021-11-19T18:26:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-11-20,32,24,27.7,40.6,24,31.4,24.8,84.8,0,0,0,,,,16.6,14.8,187,1010.6,55.2,8,193.5,16.7,7,,2021-11-20T06:38:14,2021-11-20T18:26:16,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-21,33,25,28.6,42.2,25,32.9,25,81.6,0.9,100,4.17,rain,,,25.9,22.3,192,1009.7,49.7,9.7,153.3,13.2,5,,2021-11-21T06:38:36,2021-11-21T18:26:24,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-22,33,26,28.1,43.8,26,32.2,24.9,83.1,6,100,4.17,rain,,,14.8,14.8,219,1010.9,49.6,9.2,144.1,12.3,5,,2021-11-22T06:38:58,2021-11-22T18:26:34,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-23,33,24.8,28.5,43.8,24.8,33.2,25,81.7,0,0,0,,,,40.7,16.6,186.9,1012,45.6,8.7,93.1,8.1,3,,2021-11-23T06:39:21,2021-11-23T18:26:44,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-11-24,33,25,28.4,42.1,25,32.6,24.9,81.8,0.9,100,4.17,rain,,,14.8,14.8,200.7,1011.5,51.4,8.9,210.9,18.1,8,,2021-11-24T06:39:45,2021-11-24T18:26:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.605874, 3.349149",2021-11-25,34,25,28.7,45.3,25,33.6,25.2,81.8,0,0,0,,,,18.4,16.6,198.3,1010.6,51.7,9.7,154.4,13.4,6,,2021-11-25T06:40:09,2021-11-25T18:27:08,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-11-26,28.4,26,27.9,33.7,26,32.5,25.4,86.7,4.3,100,75,rain,,,,14.4,234.5,1010.6,73.3,8.7,104.5,9.1,4,,2021-11-26T06:40:34,2021-11-26T18:27:21,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-27,33,25.1,28.7,40.6,25.1,33.6,25.3,82.8,0.1,100,4.17,rain,,,18.4,18.3,208.3,1010.9,57.9,9.3,93.6,8,3,,2021-11-27T06:40:59,2021-11-27T18:27:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-11-28,35,25.1,29.1,44.9,25.1,34.1,25.3,81.4,0,0,0,,,,20.5,20.5,189.4,1010.8,56.7,9.2,105.6,9.3,4,,2021-11-28T06:41:25,2021-11-28T18:27:50,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-11-29,30.8,25.2,27.3,36.4,25.2,30.5,25,87.6,0,0,0,,,,9.4,7.6,208.5,1011.1,36.3,8.2,123.1,10.7,4,,2021-11-29T06:41:51,2021-11-29T18:28:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-11-30,34,25.1,28.7,42.1,25.1,32.8,25,81.8,0,0,0,,,,14.8,14.8,209.6,1011.4,42.5,8.4,230.5,20,8,,2021-11-30T06:42:18,2021-11-30T18:28:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-12-01,33,24.9,28.7,42.1,24.9,33.4,25.2,82.4,0,0,0,,,,24.1,20.5,202.3,1010.4,53.1,9,114.7,10,4,,2021-12-01T06:42:46,2021-12-01T18:28:41,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-12-02,33,25,28.8,42.1,25,33.7,25.1,81.4,0,0,0,,,,22.3,20.5,216.7,1009.8,51.6,9.1,151.6,13.1,5,,2021-12-02T06:43:13,2021-12-02T18:28:59,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-12-03,35,25.1,29.1,42.3,25.1,34.2,25.5,82.1,0,0,0,,,,20.5,18.4,222.4,1010.2,41.5,8.8,127.9,10.9,5,,2021-12-03T06:43:41,2021-12-03T18:29:19,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-12-04,35,25.9,29.5,41.7,25.9,34.7,25.1,78.8,0,0,0,,,,16.6,13.7,195,1010.8,46.7,7.7,196.9,16.8,7,,2021-12-04T06:44:10,2021-12-04T18:29:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-12-05,34,26,28.9,40.3,26,34,25.4,82.5,0,0,0,,,,9.4,15.8,256.4,1011,51.8,6.8,75.2,6.4,3,,2021-12-05T06:44:39,2021-12-05T18:30:00,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-12-06,34,26.8,29.3,41.8,30.6,35.2,25.6,81.8,0,0,0,,,,22.3,20.5,222.6,1011.3,40.4,7.2,135.4,11.6,5,,2021-12-06T06:45:08,2021-12-06T18:30:21,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-12-07,33,26,28.7,41.9,26,33.8,25.3,82.3,0,0,0,,,,13,14.8,209.2,1011.8,49,6.9,193.6,16.7,7,,2021-12-07T06:45:37,2021-12-07T18:30:44,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-12-08,32,25.2,28.2,40.6,25.2,32.7,25.4,85,0,0,0,,,,20.5,16.6,215.3,1012.2,50.6,7.4,113,9.7,4,,2021-12-08T06:46:07,2021-12-08T18:31:07,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-12-09,36,25,29,41.9,25,33.3,24.8,79.7,0,0,0,,,,18.4,14.8,222.4,1010.4,39.1,6.2,189.3,16.5,7,,2021-12-09T06:46:36,2021-12-09T18:31:30,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-12-10,33,25.8,28.9,39.2,25.8,33.5,24.9,80.2,0,0,0,,,,16.6,13,211.8,1009.1,45.4,4.1,231.8,20.2,8,,2021-12-10T06:47:06,2021-12-10T18:31:55,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-12-11,34,25.1,29,40.6,25.1,33.5,24.9,79.9,0,0,0,,,,14.8,18.4,230.9,1009,41.8,5.3,220.1,19,8,,2021-12-11T06:47:37,2021-12-11T18:32:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.605874, 3.349149",2021-12-12,34,26,29.2,41,26,34.2,25.2,80,0,0,0,,,,13,13,239.8,1009.4,39.9,4.9,132.4,11.4,4,,2021-12-12T06:48:07,2021-12-12T18:32:46,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-12-13,35,26.8,29.6,42.1,30.6,35.7,25.5,80,0,0,0,,,,16.6,16.6,226.9,1009.9,54.7,6.6,165.6,14.2,6,,2021-12-13T06:48:37,2021-12-13T18:33:12,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.605874, 3.349149",2021-12-14,34.1,25.8,29.5,42.3,25.8,35,25.4,79.5,0,0,0,,,,24.1,20.5,206.6,1009.5,47.5,7.5,228.3,19.8,8,,2021-12-14T06:49:08,2021-12-14T18:33:38,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.605874, 3.349149",2021-12-15,33,26,29,40.6,26,33.9,25,79.9,0,0,0,,,,14.8,11.2,222.2,1009.9,48,7,213.2,18.5,7,,2021-12-15T06:49:38,2021-12-15T18:34:06,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-12-16,35,26,29.5,41.9,26,34.1,24.8,78,0,0,0,,,,18.4,14.8,295.5,1010.6,40.6,7.3,168.7,14.6,6,,2021-12-16T06:50:09,2021-12-16T18:34:33,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-12-17,33.1,25,28.4,38.1,25,30.9,22.7,73.8,0,0,0,,,,18.4,16.6,126.6,1011.6,36.4,3.9,183.1,15.9,7,,2021-12-17T06:50:39,2021-12-17T18:35:02,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.605874, 3.349149",2021-12-18,34,22,27.5,41.9,22,29.2,20.5,67.7,0,0,0,,,,24.1,20.5,56.5,1011.7,30.7,3,216.6,18.9,8,,2021-12-18T06:51:10,2021-12-18T18:35:30,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
